********************************************************************************
Field Output Report, written Tue May 12 11:38:49 2026

Source 1
---------

   ODB: C:/Temp/ABAQUS/Enrico_test_flow/Flow_in_pipe.odb
   Step: Heat_transfer_step
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PIPE-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label        HFL.HFL1        HFL.HFL2        HFL.HFL3
                          @Loc 1          @Loc 1          @Loc 1
-----------------------------------------------------------------
           12561     765.100E-03     576.116E-03     643.370E-06
           12562     758.093E-03     599.632E-03     1.17913E-03
           12563     750.421E-03     573.494E-03    -52.3471E-06
           12564     757.052E-03     550.770E-03    -573.537E-06
           12565     784.373E-03     567.116E-03     946.807E-06
           12566         1.08371     281.886E-03     109.755E-03
           12567         1.07840     299.244E-03     97.4638E-03
           12568         1.04799     287.721E-03     99.7339E-03
           12569         1.05087     271.326E-03     113.176E-03
           12570         1.07585     298.931E-03     96.9208E-03
           12571         1.01518     175.914E-03     173.447E-03
           12572         1.03430     210.794E-03     149.371E-03
           12573     390.376E-03     997.206E-03     10.8182E-03
           12574     385.746E-03     968.718E-03    -825.449E-06
           12575     381.987E-03     961.790E-03     1.37919E-03
           12576     374.479E-03     971.627E-03     1.08072E-03
           12577         1.01225     369.867E-03    -31.2844E-03
           12578         1.02356     370.055E-03    -36.7648E-03
           12579         1.01747     361.851E-03    -35.8950E-03
           12580         1.02981     358.215E-03    -45.5375E-03
           12581         1.01969     359.095E-03    -39.6639E-03
           12582         1.02431     367.253E-03    -40.8959E-03
           12583     356.700E-03     997.460E-03    -3.14520E-03
           12584     351.727E-03     999.847E-03    -1.57092E-03
           12585     351.288E-03     997.141E-03    -2.86748E-03
           12586     349.105E-03         1.00005    -2.94479E-03
           12587     354.233E-03     997.342E-03    -4.69150E-03
           12588     354.800E-03     999.935E-03    -3.39243E-03
           12589     384.370E-03         1.13409    -15.0435E-03
           12590     336.188E-03         1.13007    -15.3569E-03
           12591     350.334E-03         1.12233    -27.0048E-03
           12592         1.01158     370.613E-03    -28.1669E-03
           12593     954.871E-03     275.654E-03     5.49973E-03
           12594     941.451E-03     274.775E-03     5.33640E-03
           12595     952.477E-03     265.763E-03     7.59388E-03
           12596     944.785E-03     276.309E-03     7.11772E-03
           12597     957.903E-03     276.978E-03     7.03060E-03
           12598     392.044E-03         1.14549    -73.7773E-03
           12599     351.301E-03         1.13096    -83.5824E-03
           12600     353.398E-03         1.11641    -80.2991E-03
           12601     369.377E-03         1.16215    -83.3594E-03
           12602     368.142E-03         1.17919    -86.9022E-03
           12603         1.01132     365.561E-03    -28.8172E-03
           12604         1.00911     368.615E-03    -24.4582E-03
           12605         1.00639     364.597E-03    -25.6505E-03
           12606         1.00551     363.673E-03    -25.3005E-03
           12607         1.00738     360.560E-03    -29.5052E-03
           12608         1.00976     364.054E-03    -27.9253E-03
           12609         1.00135     361.504E-03    -20.5370E-03
           12610         1.00322     358.121E-03    -24.9228E-03
           12611         1.00207     358.055E-03    -24.3098E-03
           12612     727.006E-03     546.763E-03    -928.974E-06
           12613     710.987E-03     535.555E-03    -1.88002E-03
           12614     721.374E-03     566.930E-03    -328.274E-06
           12615         1.01094     356.550E-03    -35.0071E-03
           12616         1.01121     350.327E-03    -40.4443E-03
           12617         1.00911     355.395E-03    -35.8026E-03
           12618         1.00563     350.800E-03    -35.2427E-03
           12619         1.00514     355.377E-03    -29.4817E-03
           12620         1.00719     350.959E-03    -34.7928E-03
           12621         1.00346     363.046E-03    -26.8678E-03
           12622         1.00159     366.670E-03    -22.5167E-03
           12623     619.158E-03     551.639E-03     782.894E-06
           12624     612.892E-03     532.355E-03     1.00674E-03
           12625     606.743E-03     564.266E-03     730.719E-06
           12626     612.306E-03     583.676E-03     330.206E-06
           12627     582.451E-03     556.359E-03     622.065E-06
           12628     661.337E-03     545.183E-03     1.36601E-03
           12629     663.800E-03     517.612E-03     2.03463E-03
           12630     652.885E-03     551.262E-03     1.08291E-03
           12631     633.648E-03     547.027E-03     1.31310E-03
           12632     629.819E-03     574.385E-03     456.048E-06
           12633     641.393E-03     541.464E-03     1.60172E-03
           12634     489.967E-03     525.083E-03    -542.943E-06
           12635     467.398E-03     513.918E-03    -1.43307E-03
           12636     461.020E-03     543.851E-03    -1.59679E-03
           12637     442.092E-03     536.551E-03    -2.35620E-03
           12638     465.285E-03     548.909E-03    -1.43423E-03
           12639     471.373E-03     519.307E-03    -481.630E-06
           12640     684.314E-03     607.119E-03    -2.01125E-06
           12641     653.881E-03     597.952E-03    -67.7447E-06
           12642     674.191E-03     574.548E-03     289.987E-06
           12643     705.029E-03     582.566E-03     261.441E-06
           12644     652.147E-03         1.13954     24.7751E-03
           12645     670.496E-03         1.20383     28.8468E-03
           12646     710.694E-03         1.15477     21.8980E-03
           12647     721.924E-03         1.20340     27.6500E-03
           12648     699.591E-03         1.13680     22.4265E-03
           12649     661.254E-03         1.18598     29.1224E-03
           12650     653.765E-03     570.399E-03     760.924E-06
           12651     633.805E-03     592.962E-03     518.440E-06
           12652     622.054E-03     524.275E-03     1.64862E-03
           12653     599.734E-03     547.181E-03     625.745E-06
           12654         1.08733     267.190E-03     117.385E-03
           12655         1.04650     275.166E-03     107.081E-03
           12656     690.912E-03     552.688E-03     1.21370E-03
           12657     682.954E-03     559.155E-03     721.725E-06
           12658     989.258E-03     253.027E-03     15.9657E-03
           12659         1.00008     245.939E-03     18.7383E-03
           12660     988.829E-03     242.047E-03     20.9571E-03
           12661     999.635E-03     237.935E-03     22.7266E-03
           12662     989.100E-03     245.102E-03     19.3674E-03
           12663         1.00007     249.040E-03     17.5755E-03
           12664     648.209E-03     607.162E-03     241.430E-06
           12665     627.367E-03     623.409E-03    -174.309E-06
           12666     629.209E-03     594.872E-03     6.99926E-06
           12667     592.845E-03     578.919E-03    -98.3235E-06
           12668     610.512E-03     612.125E-03     133.410E-06
           12669     628.160E-03     602.092E-03     939.519E-06
           12670     984.011E-03     320.014E-03    -19.4413E-03
           12671     980.445E-03     326.915E-03    -17.9432E-03
           12672     989.250E-03     326.789E-03    -22.2032E-03
           12673     971.090E-03     377.783E-03     18.8351E-03
           12674     947.490E-03     382.256E-03     12.6654E-03
           12675     942.779E-03     395.754E-03     12.8118E-03
           12676     969.286E-03     404.780E-03     18.5020E-03
           12677     964.276E-03     338.525E-03    -14.0044E-03
           12678     978.206E-03     336.431E-03    -20.0570E-03
           12679     982.619E-03     328.940E-03    -19.3586E-03
           12680     969.541E-03     331.303E-03    -13.8646E-03
           12681     970.598E-03     319.616E-03    -13.5158E-03
           12682     846.137E-03         1.21809    -19.4227E-03
           12683     891.082E-03         1.18474    -15.0612E-03
           12684     840.342E-03         1.19693    -19.3530E-03
           12685     835.225E-03         1.14334    -16.5546E-03
           12686     792.716E-03         1.17582    -20.8647E-03
           12687     841.639E-03         1.16568    -16.1419E-03
           12688         1.25701     492.409E-03     66.2338E-03
           12689         1.22475     421.673E-03     77.8820E-03
           12690         1.21998     461.081E-03     65.4260E-03
           12691         1.24499     420.773E-03     78.7876E-03
           12692         1.27934     492.940E-03     65.7777E-03
           12693         1.28631     450.752E-03     79.5821E-03
           12694     941.167E-03     372.220E-03    -11.5788E-03
           12695     952.793E-03     362.426E-03    -13.1037E-03
           12696     928.819E-03     372.318E-03    -8.03623E-03
           12697     935.124E-03     338.780E-03    -5.41366E-03
           12698     923.249E-03     348.344E-03    -3.43914E-03
           12699     947.285E-03     338.508E-03    -8.75641E-03
           12700     624.991E-03     830.509E-03    -3.72897E-03
           12701     630.293E-03     820.267E-03    -2.95787E-03
           12702     659.839E-03     803.323E-03    -2.70555E-03
           12703     645.222E-03     839.975E-03    -4.26837E-03
           12704     639.231E-03     850.447E-03    -5.11920E-03
           12705     608.787E-03     868.086E-03    -5.67612E-03
           12706     992.954E-03     175.724E-03    -63.3627E-03
           12707     979.173E-03     203.794E-03    -43.7987E-03
           12708     977.478E-03     195.464E-03    -49.1544E-03
           12709     941.806E-03     215.013E-03    -36.6042E-03
           12710     953.453E-03     185.852E-03    -54.3415E-03
           12711     955.737E-03     194.101E-03    -48.5994E-03
           12712     516.795E-03     534.133E-03    -147.480E-06
           12713     493.629E-03     543.793E-03    -1.07508E-03
           12714     491.963E-03     558.313E-03    -1.56254E-03
           12715     501.403E-03     550.083E-03    -1.46436E-03
           12716     524.000E-03     541.338E-03    -360.386E-06
           12717     929.777E-03         1.22203    -12.1884E-03
           12718     973.008E-03         1.24330    -11.5085E-03
           12719         1.00768         1.25859    -8.60541E-03
           12720     987.777E-03         1.32329    -11.8277E-03
           12721     942.303E-03         1.29808    -12.8535E-03
           12722     970.275E-03     363.479E-03     9.93301E-03
           12723         1.36272         1.01840     6.09817E-03
           12724         1.30154     979.342E-03     6.00397E-03
           12725         1.21423         1.03450     2.79610E-03
           12726         1.27454         1.07421     2.23375E-03
           12727         1.31629         1.00530     4.53378E-03
           12728     983.279E-03     358.399E-03    -23.8384E-03
           12729     993.190E-03     332.988E-03    -26.2023E-03
           12730     976.055E-03     336.305E-03    -19.3059E-03
           12731     993.179E-03     340.050E-03    -25.5413E-03
           12732     983.488E-03     366.427E-03    -22.6568E-03
           12733         1.00164     362.106E-03    -29.7689E-03
           12734     964.874E-03     344.278E-03    -15.2299E-03
           12735     958.631E-03     337.842E-03    -12.2141E-03
           12736     958.501E-03     355.683E-03    -14.1344E-03
           12737     969.937E-03     330.243E-03    -16.0621E-03
           12738     975.719E-03     319.741E-03    -16.7786E-03
           12739     953.938E-03     347.411E-03     9.14196E-03
           12740     961.876E-03     347.434E-03     11.8216E-03
           12741         1.02590     270.688E-03     110.792E-03
           12742         1.02637     273.570E-03     108.130E-03
           12743         1.02386     259.453E-03     118.166E-03
           12744     999.667E-03     260.693E-03     116.598E-03
           12745         1.13182     406.012E-03    -63.7195E-03
           12746         1.09758     414.221E-03    -51.9288E-03
           12747         1.14453     426.743E-03    -59.4601E-03
           12748         1.15732     444.556E-03    -61.9775E-03
           12749         1.11085     430.624E-03    -53.7167E-03
           12750     986.799E-03     326.501E-03    -1.58625E-03
           12751     988.060E-03     334.187E-03    -2.33215E-03
           12752     986.344E-03     333.877E-03    -1.44029E-03
           12753     993.554E-03     335.671E-03    -1.95205E-03
           12754     992.748E-03     328.218E-03    -1.33790E-03
           12755     994.335E-03     328.572E-03    -2.03872E-03
           12756     978.712E-03     236.932E-03     21.3974E-03
           12757     972.075E-03     225.973E-03     24.5932E-03
           12758     974.269E-03     227.250E-03     25.7671E-03
           12759     984.295E-03     226.776E-03     25.2002E-03
           12760     990.651E-03     237.703E-03     21.6609E-03
           12761     988.315E-03     236.373E-03     20.8926E-03
           12762         1.37907     597.316E-03     53.2827E-03
           12763         1.34711     640.935E-03     42.0049E-03
           12764         1.39216     679.537E-03     42.3473E-03
           12765         1.33628     712.701E-03     34.8536E-03
           12766         1.37223     673.531E-03     42.3724E-03
           12767     992.757E-03     269.024E-03     1.12438E-03
           12768         1.00050     273.526E-03     325.755E-06
           12769     992.025E-03     262.258E-03     7.55335E-03
           12770         1.00004     264.652E-03     5.49515E-03
           12771     992.220E-03     259.992E-03     6.31750E-03
           12772         1.00027     270.980E-03    -1.32757E-03
           12773         1.16126     449.829E-03    -57.2704E-03
           12774         1.14741     432.415E-03    -54.1059E-03
           12775         1.18209     425.208E-03    -66.9829E-03
           12776         1.12825     461.251E-03    -42.1775E-03
           12777         1.16634     460.802E-03    -48.3354E-03
           12778         1.17845     473.269E-03    -54.0094E-03
           12779         1.15597     504.708E-03    -42.0543E-03
           12780         1.00140     367.341E-03     13.0204E-03
           12781         1.00025     366.869E-03     15.0620E-03
           12782     999.895E-03     365.339E-03     19.6897E-03
           12783         1.00190     366.091E-03     17.4544E-03
           12784     999.848E-03     363.950E-03     17.4541E-03
           12785         1.03254     389.741E-03    -23.9387E-03
           12786         1.04056     228.115E-03     100.228E-03
           12787     997.667E-03     228.667E-03     106.607E-03
           12788         1.03549     231.084E-03     107.873E-03
           12789     995.813E-03     262.086E-03     95.4001E-03
           12790     994.691E-03     255.751E-03     91.1524E-03
           12791         1.11244     398.967E-03    -60.1680E-03
           12792         1.08969     371.797E-03    -59.2009E-03
           12793         1.07691     387.417E-03    -52.4060E-03
           12794         1.10013     381.833E-03    -63.8742E-03
           12795         1.41007     727.443E-03    -10.5083E-03
           12796         1.45919     781.525E-03    -4.13419E-03
           12797         1.41113     726.254E-03    -6.14807E-03
           12798         1.47484     699.604E-03     1.35574E-03
           12799         1.42064     649.980E-03    -6.58724E-03
           12800         1.47533     699.806E-03    -8.63466E-03
           12801     339.366E-03         1.00317     42.7650E-03
           12802     337.219E-03     999.601E-03     36.9862E-03
           12803     339.989E-03         1.00215     36.0979E-03
           12804     342.559E-03     999.883E-03     32.1034E-03
           12805     345.107E-03         1.00272     37.4036E-03
           12806     342.456E-03     999.770E-03     38.4418E-03
           12807         1.01942     365.774E-03    -38.8909E-03
           12808         1.00903     357.540E-03    -34.9106E-03
           12809         1.02260     359.649E-03    -42.5763E-03
           12810         1.00793     364.445E-03    -32.9135E-03
           12811         1.01929     373.845E-03    -36.4374E-03
           12812         1.00568     238.186E-03    -133.398E-03
           12813         1.02066     259.456E-03    -117.556E-03
           12814         1.02837     236.496E-03    -138.661E-03
           12815         1.07914     255.971E-03    -122.575E-03
           12816         1.06880     232.104E-03    -141.901E-03
           12817         1.05382     256.405E-03    -121.654E-03
           12818         1.00518     357.531E-03    -33.1009E-03
           12819         1.00322     378.827E-03    -30.5086E-03
           12820     483.404E-03     727.617E-03     3.56876E-03
           12821     477.252E-03     753.390E-03     3.69454E-03
           12822     462.920E-03     764.637E-03     3.90343E-03
           12823     446.772E-03     776.641E-03     5.00995E-03
           12824     453.350E-03     750.576E-03     4.73874E-03
           12825     468.063E-03     739.160E-03     4.64055E-03
           12826         1.02532     395.684E-03    -36.0739E-03
           12827     228.734E-03         1.00231     141.218E-03
           12828     223.493E-03         1.00309     146.361E-03
           12829     254.391E-03         1.01834     122.622E-03
           12830     258.774E-03         1.00066     117.322E-03
           12831     347.845E-03         1.00348    -38.0644E-03
           12832     350.000E-03         1.00022    -38.5096E-03
           12833     353.198E-03         1.00365    -34.9723E-03
           12834     355.268E-03     999.611E-03    -30.7128E-03
           12835     352.812E-03         1.00238    -30.8737E-03
           12836     350.198E-03         1.00013    -34.2053E-03
           12837         1.05697     298.657E-03    -92.8232E-03
           12838         1.10115     280.785E-03    -112.580E-03
           12839         1.08316     271.439E-03    -115.975E-03
           12840         1.08738     251.662E-03    -128.258E-03
           12841         1.04258     275.349E-03    -106.269E-03
           12842         1.05994     281.539E-03    -106.197E-03
           12843         1.12643     284.010E-03    -113.725E-03
           12844         1.07857     302.826E-03    -95.1418E-03
           12845         1.09285     310.957E-03    -93.1170E-03
           12846         1.04385     266.088E-03    -114.612E-03
           12847         1.09149     260.107E-03    -123.204E-03
           12848         1.04489     284.616E-03    -102.047E-03
           12849     630.697E-03     330.032E-03     4.75034E-03
           12850     608.497E-03     328.127E-03     5.86834E-03
           12851     634.016E-03     332.649E-03     5.61609E-03
           12852     635.677E-03     304.725E-03     8.69896E-03
           12853     632.313E-03     301.727E-03     7.01949E-03
           12854     984.983E-03     134.798E-03    -8.02424E-03
           12855     999.892E-03     122.499E-03    -10.0212E-03
           12856     984.620E-03     118.413E-03    -7.09896E-03
           12857     999.700E-03     120.637E-03    -5.74996E-03
           12858     985.034E-03     132.990E-03    -4.00092E-03
           12859         1.00022     136.810E-03    -6.77072E-03
           12860     923.860E-03     283.497E-03     9.27823E-03
           12861     934.289E-03     303.990E-03     3.86819E-03
           12862     938.697E-03     287.227E-03     7.06520E-03
           12863     297.154E-03     967.601E-03    -1.70206E-03
           12864     306.256E-03     971.170E-03    -5.35351E-03
           12865     310.110E-03     976.691E-03    -9.48382E-03
           12866     326.336E-03     971.775E-03    -11.2062E-03
           12867     317.331E-03     967.511E-03    -8.11893E-03
           12868     313.082E-03     961.558E-03    -4.16082E-03
           12869         1.04426     221.189E-03    -67.7324E-03
           12870         1.00305     238.161E-03    -61.1121E-03
           12871         1.03868     261.983E-03    -62.1197E-03
           12872     999.944E-03     245.935E-03    -68.9304E-03
           12873         1.04097     227.354E-03    -77.6207E-03
           12874     997.282E-03     199.933E-03    -75.0652E-03
           12875         1.00278     376.504E-03     5.27383E-03
           12876     999.525E-03     375.205E-03     2.25036E-03
           12877         1.00325     372.326E-03     3.24029E-03
           12878         1.00026     369.581E-03     3.25654E-03
           12879         1.00279     370.964E-03     6.29681E-03
           12880     999.071E-03     373.499E-03     4.96851E-03
           12881         1.01933     250.310E-03    -123.128E-03
           12882         1.02425     257.676E-03    -118.241E-03
           12883     964.959E-03     381.960E-03    -17.3479E-03
           12884     984.014E-03     386.775E-03    -22.8842E-03
           12885     977.172E-03     360.825E-03    -19.7374E-03
           12886     957.735E-03     376.666E-03    -14.4389E-03
           12887     333.521E-03     970.137E-03    -9.49293E-03
           12888     336.087E-03     957.427E-03    -5.95210E-03
           12889     345.360E-03     966.489E-03    -8.63523E-03
           12890     332.350E-03     976.005E-03    -9.02349E-03
           12891     343.041E-03     978.338E-03    -12.2069E-03
           12892     325.446E-03     978.629E-03    -7.59181E-03
           12893     335.205E-03     985.724E-03    -10.2486E-03
           12894     329.612E-03     976.507E-03    -6.96473E-03
           12895     319.396E-03     968.488E-03    -4.16952E-03
           12896     322.656E-03     979.303E-03    -5.85490E-03
           12897     327.976E-03     964.915E-03    -8.06991E-03
           12898         1.04051     791.080E-03     14.4485E-03
           12899         1.00634     789.000E-03     11.7058E-03
           12900         1.04608     749.646E-03     17.1665E-03
           12901         1.01432     794.673E-03     11.5174E-03
           12902         1.04844     798.226E-03     14.8271E-03
           12903         1.00662     838.261E-03     9.79421E-03
           12904         1.01143     275.099E-03     89.2286E-03
           12905         1.00332     256.246E-03     107.956E-03
           12906         1.00257     264.218E-03     94.9652E-03
           12907         1.00936     279.803E-03     78.9840E-03
           12908     998.854E-03     278.538E-03     82.4918E-03
           12909     317.146E-03     954.947E-03    -2.34220E-03
           12910     307.772E-03     965.050E-03    -2.45539E-03
           12911     302.319E-03     952.408E-03     1.47092E-03
           12912     338.463E-03     706.601E-03     2.70959E-03
           12913     322.306E-03     675.427E-03     2.15642E-03
           12914     336.618E-03     685.334E-03     993.278E-06
           12915     335.637E-03     647.794E-03     1.11953E-03
           12916     351.909E-03     678.342E-03     1.52550E-03
           12917     337.320E-03     668.593E-03     2.56786E-03
           12918     991.880E-03     242.671E-03    -10.4059E-03
           12919         1.00071     250.134E-03    -2.29944E-03
           12920     991.953E-03     238.217E-03    -8.09268E-03
           12921         1.00038     237.932E-03    -8.14378E-03
           12922     993.618E-03     326.271E-03     4.23501E-03
           12923         1.00014     319.605E-03     2.53356E-03
           12924     993.220E-03     319.863E-03     2.12199E-03
           12925         1.00012     323.708E-03     2.54991E-03
           12926     993.688E-03     330.261E-03     3.67972E-03
           12927         1.00019     330.064E-03     4.43007E-03
           12928     367.453E-03     655.047E-03     2.05502E-03
           12929     354.339E-03     683.123E-03     3.17550E-03
           12930     800.244E-03     509.034E-03    -707.470E-06
           12931     798.537E-03     478.609E-03    -1.56043E-03
           12932     806.963E-03     466.742E-03    -2.08212E-03
           12933     783.951E-03     498.449E-03    -2.09724E-03
           12934     991.475E-03     244.915E-03     4.55209E-03
           12935     991.708E-03     249.054E-03     1.02166E-03
           12936     984.516E-03     264.742E-03     9.20842E-03
           12937     989.979E-03     263.575E-03     11.4029E-03
           12938     794.395E-03     119.283E-03     11.6605E-03
           12939     783.181E-03     153.623E-03     6.70753E-03
           12940     825.844E-03     122.491E-03     8.77629E-03
           12941     826.649E-03     124.524E-03     12.4091E-03
           12942     835.961E-03     86.1569E-03     18.5333E-03
           12943     795.377E-03     120.244E-03     14.2018E-03
           12944     330.965E-03     709.559E-03     5.07293E-03
           12945     329.566E-03     735.002E-03     4.74801E-03
           12946     336.675E-03     748.897E-03     5.76962E-03
           12947     350.504E-03     705.421E-03     3.23356E-03
           12948     998.847E-03     324.609E-03    -28.6455E-03
           12949     999.972E-03     328.222E-03    -27.1977E-03
           12950     998.465E-03     328.663E-03    -24.6533E-03
           12951         1.00005     323.563E-03    -22.1493E-03
           12952     998.183E-03     319.913E-03    -23.2068E-03
           12953     999.848E-03     319.698E-03    -25.9519E-03
           12954     684.147E-03     321.744E-03    -255.837E-06
           12955     649.945E-03     327.584E-03     345.493E-06
           12956     683.788E-03     322.290E-03     988.349E-06
           12957     707.263E-03     292.306E-03     767.705E-06
           12958     673.282E-03     298.378E-03     22.3691E-06
           12959         1.02296     272.521E-03    -109.480E-03
           12960         1.01922     266.420E-03    -113.555E-03
           12961     999.621E-03     260.783E-03    -116.612E-03
           12962     989.672E-03     327.626E-03    -17.5633E-03
           12963     990.199E-03     319.362E-03    -14.3916E-03
           12964     992.413E-03     318.262E-03    -18.6004E-03
           12965     992.277E-03     325.980E-03    -22.2002E-03
           12966     995.307E-03     327.471E-03    -21.0884E-03
           12967     988.436E-03     232.161E-03     26.0676E-03
           12968     999.708E-03     215.990E-03     34.8936E-03
           12969     988.741E-03     234.124E-03     25.1586E-03
           12970     999.580E-03     229.747E-03     27.4109E-03
           12971     999.360E-03     227.698E-03     28.2971E-03
           12972     305.137E-03     723.183E-03     5.25064E-03
           12973     310.407E-03     762.380E-03     6.08618E-03
           12974     319.888E-03     733.904E-03     3.80151E-03
           12975     544.949E-03     431.984E-03     1.08889E-03
           12976     549.291E-03     414.425E-03     1.32216E-03
           12977     536.889E-03     421.488E-03     911.104E-06
           12978     422.610E-03     701.010E-03     1.67150E-03
           12979     402.111E-03     705.832E-03     2.80250E-03
           12980     405.439E-03     682.931E-03     2.47539E-03
           12981     307.123E-03     663.971E-03    -8.83738E-03
           12982     307.679E-03     639.745E-03    -9.70545E-03
           12983     333.677E-03     615.945E-03    -7.11084E-03
           12984     334.041E-03     640.716E-03    -6.98931E-03
           12985     304.566E-03     635.774E-03    -7.73614E-03
           12986     350.034E-03     977.301E-03    -19.2199E-03
           12987     336.466E-03     970.310E-03    -14.4436E-03
           12988     350.212E-03     961.967E-03    -15.0216E-03
           12989     500.414E-03         1.04206    -29.0420E-03
           12990         1.14222     68.6867E-03     34.3637E-03
           12991         1.02734     37.0045E-03     61.5499E-03
           12992         1.00371     110.963E-03     44.6104E-03
           12993     523.407E-03         1.02890    -26.5645E-03
           12994     484.913E-03         1.00706    -25.2637E-03
           12995     495.232E-03     980.053E-03    -19.8702E-03
           12996     514.198E-03         1.01179    -24.4008E-03
           12997     773.688E-03         1.07951    -17.0837E-03
           12998     752.731E-03         1.14863    -23.7331E-03
           12999     505.458E-03         1.05942    -27.5160E-03
           13000     424.785E-03         1.04599    -39.4585E-03
           13001     428.975E-03         1.02716    -34.0610E-03
           13002     421.933E-03         1.00496    -28.4474E-03
           13003     406.209E-03         1.01003    -32.0508E-03
           13004     402.408E-03         1.02746    -36.7953E-03
           13005     406.805E-03         1.04898    -43.1962E-03
           13006         1.00558     102.059E-03     17.6939E-03
           13007         1.11009     137.413E-03    -725.622E-06
           13008         1.14016     66.3230E-03     22.6647E-03
           13009         1.14595     51.8183E-03    -89.0759E-06
           13010         1.02828     22.7405E-03     19.8475E-03
           13011         1.00049     99.6496E-03    -471.323E-06
           13012     506.542E-03     949.056E-03    -15.1733E-03
           13013     512.382E-03     922.404E-03    -11.5160E-03
           13014     527.730E-03     944.149E-03    -14.2457E-03
           13015     409.352E-03     955.136E-03    -16.1083E-03
           13016         1.02634     264.160E-03    -108.655E-03
           13017     993.573E-03     232.192E-03    -120.778E-03
           13018         1.02940     246.841E-03    -112.557E-03
           13019     999.277E-03     254.389E-03    -100.844E-03
           13020         1.02636     282.715E-03    -92.4314E-03
           13021     999.565E-03     272.588E-03    -98.1396E-03
           13022     456.044E-03         1.01668    -28.3400E-03
           13023     455.109E-03         1.03062    -33.3356E-03
           13024     408.433E-03         1.01774    -30.8726E-03
           13025     429.878E-03         1.01313    -29.6297E-03
           13026     442.577E-03         1.01493    -28.4274E-03
           13027     437.710E-03     988.454E-03    -23.3217E-03
           13028     418.341E-03     994.901E-03    -24.4156E-03
           13029         1.02229     278.212E-03    -102.536E-03
           13030     999.529E-03     267.377E-03    -109.742E-03
           13031         1.02336     280.133E-03    -102.886E-03
           13032     409.761E-03         1.03500    -37.9695E-03
           13033     387.067E-03         1.01371    -32.6414E-03
           13034     438.496E-03         1.00316    -27.8858E-03
           13035     441.550E-03     983.646E-03    -22.4333E-03
           13036     467.937E-03     985.829E-03    -22.4429E-03
           13037     450.666E-03     988.136E-03    -23.1859E-03
           13038     447.723E-03         1.00753    -28.9694E-03
           13039     988.232E-03     180.416E-03    -19.0030E-03
           13040         1.10932     138.235E-03    -17.5471E-03
           13041         1.10654     144.724E-03    -38.1469E-03
           13042         1.15341     182.727E-03    -28.2880E-03
           13043         1.03983     212.095E-03    -29.9377E-03
           13044         1.03980     203.429E-03    -10.8834E-03
           13045         1.02955     225.117E-03    -142.845E-03
           13046         1.00425     233.240E-03    -137.503E-03
           13047         1.00231     244.549E-03    -133.196E-03
           13048         1.01734     200.923E-03    -162.452E-03
           13049     463.800E-03     970.044E-03    -18.8171E-03
           13050     437.594E-03     967.538E-03    -19.7296E-03
           13051     463.619E-03     991.090E-03    -23.0451E-03
           13052     248.823E-03     887.280E-03     13.6615E-03
           13053     261.857E-03     870.321E-03     11.8063E-03
           13054     266.030E-03     879.619E-03     9.22454E-03
           13055     272.177E-03     895.380E-03     10.2145E-03
           13056     267.544E-03     886.226E-03     12.8188E-03
           13057     249.055E-03     906.754E-03     13.0404E-03
           13058     263.845E-03     910.392E-03     9.56864E-03
           13059         1.08867     230.246E-03    -35.1024E-03
           13060         1.04534     200.986E-03    -41.8753E-03
           13061         1.16518     174.033E-03    -43.3086E-03
           13062         1.29068     266.004E-03     16.0760E-03
           13063         1.30296     257.342E-03     30.6746E-03
           13064         1.21461     257.615E-03     17.8640E-03
           13065         1.22309     198.879E-03     17.9786E-03
           13066         1.32270     201.820E-03     31.8114E-03
           13067     828.380E-03     427.202E-03    -44.5479E-06
           13068     819.498E-03     414.550E-03     1.88400E-03
           13069     811.180E-03     435.236E-03     793.568E-06
           13070     832.724E-03     442.017E-03    -821.958E-06
           13071     841.671E-03     454.301E-03    -2.18024E-03
           13072     850.188E-03     433.131E-03    -1.91027E-03
           13073     233.005E-03     924.833E-03     8.62018E-03
           13074     239.289E-03     931.517E-03     9.89451E-03
           13075     230.625E-03     947.635E-03     11.2789E-03
           13076     224.232E-03     927.511E-03     14.4706E-03
           13077     218.399E-03     920.876E-03     13.1294E-03
           13078     227.805E-03     904.864E-03     11.6960E-03
           13079     233.212E-03     898.352E-03     13.5156E-03
           13080     228.648E-03     888.468E-03     16.3294E-03
           13081     244.419E-03     897.483E-03     15.9524E-03
           13082     228.952E-03     908.350E-03     16.2320E-03
           13083     833.507E-03     258.709E-03    -22.6512E-03
           13084     834.518E-03     266.100E-03    -19.4094E-03
           13085     855.808E-03     260.343E-03    -20.8504E-03
           13086     843.701E-03     249.538E-03    -22.0506E-03
           13087     842.590E-03     241.995E-03    -25.5409E-03
           13088     821.244E-03     247.916E-03    -23.6600E-03
           13089     242.045E-03     881.068E-03     11.4755E-03
           13090     252.760E-03     881.567E-03     8.44084E-03
           13091     264.006E-03     897.117E-03     7.69734E-03
           13092     276.612E-03     880.187E-03     6.42807E-03
           13093     254.928E-03     863.984E-03     9.87073E-03
           13094         1.24760     124.132E-03     18.1707E-03
           13095         1.22232     196.724E-03     1.88035E-03
           13096         1.32502     199.789E-03     288.154E-06
